"","UniprotID","Gene","estimate","estimate1","estimate2",".y.","group1","group2","n1","n2","statistic","p","df","conf.low","conf.high","method","alternative","p.adj","FC","log10adjustP","Direction"
"394","P33908","MAN1A1",0.231517333977273,14.56965501125,14.3381376772727,"Intensity","Control_1","Disease_1",24,22,3.02826313993816,0.00416,42.7049306899436,0.0773059953141852,0.38572867264036,"T-test","two.sided",0.0675233333333333,0.231517333977273,1.17054612662321,"NotSignificant"
"395","P34896","SHMT1",0.183679378630952,11.2681808829167,11.0845015042857,"Intensity","Control_1","Disease_1",24,21,1.08953691850641,0.282,42.8379833904575,-0.156341489525084,0.523700246786989,"T-test","two.sided",0.577396674584323,0.183679378630952,0.238525721691594,"NotSignificant"
"396","P35030","PRSS3",-0.0415933185227289,18.77572091375,18.8173142322727,"Intensity","Control_1","Disease_1",24,22,-0.717606340386313,0.477,43.5783947401038,-0.158438352539563,0.0752517154941057,"T-test","two.sided",0.730326820603908,-0.0415933185227289,0.13648274998652,"NotSignificant"
"397","P35052","GPC1",0.587750652115217,11.4621305495652,10.87437989745,"Intensity","Control_1","Disease_1",23,20,3.58864007151405,0.000884,40.7295314894781,0.256921723962984,0.918579580267449,"T-test","two.sided",0.0242168125,0.587750652115217,1.61588302076196,"Up"
"398","P35237","SERPINB6",0.134518871553031,11.6175981979167,11.4830793263636,"Intensity","Control_1","Disease_1",24,22,1.1283749905255,0.265,43.9042909769468,-0.105757337520205,0.374795080626266,"T-test","two.sided",0.558508557457213,0.134518871553031,0.252970168245821,"NotSignificant"
"399","P35318","ADM",0.315769389545455,12.227012395,11.9112430054545,"Intensity","Control_1","Disease_1",24,22,2.70750202999045,0.00964,43.5962656919345,0.080660465957094,0.550878313133816,"T-test","two.sided",0.100032093023256,0.315769389545455,0.999860644131484,"NotSignificant"
"400","P35527","KRT9",-0.0191887062500005,15.25628335375,15.27547206,"Intensity","Control_1","Disease_1",24,22,-0.0543618297133763,0.957,40.4816796181525,-0.732326083360209,0.693948670860208,"T-test","two.sided",0.975581176470588,-0.0191887062500005,0.010736587851767,"NotSignificant"
"401","P35542","SAA4",0.0846397034469692,14.7874195920833,14.7027798886364,"Intensity","Control_1","Disease_1",24,22,0.457847851890027,0.65,33.342068805003,-0.291322925675041,0.460602332568979,"T-test","two.sided",0.84029037037037,0.0846397034469692,0.0755706133923566,"NotSignificant"
"402","P35555","FBN1",0.346505158901515,13.3128967520833,12.9663915931818,"Intensity","Control_1","Disease_1",24,22,2.31610873278755,0.0258,40.0243196259149,0.0441446590087686,0.648865658794261,"T-test","two.sided",0.16115652173913,0.346505158901515,0.792752114613294,"NotSignificant"
"403","P35579","MYH9",-0.0589178004166655,18.6076545395833,18.66657234,"Intensity","Control_1","Disease_1",24,22,-0.592672812112816,0.557,41.8418446354901,-0.259558438622924,0.141722837789593,"T-test","two.sided",0.797564784053156,-0.0589178004166655,0.0982340302593828,"NotSignificant"
"404","P35613","BSG",0.140602413371212,14.5891442279167,14.4485418145455,"Intensity","Control_1","Disease_1",24,22,1.28298130736612,0.206,43.890160754174,-0.0802781045281816,0.361482931270606,"T-test","two.sided",0.498418994413408,0.140602413371212,0.302405415362244,"NotSignificant"
"405","P35670","ATP7B",-0.771081788134387,13.9326253269565,14.7037071150909,"Intensity","Control_1","Disease_1",23,22,-1.46701958269252,0.15,42.7692976881227,-1.83124298439526,0.289079408126485,"T-test","two.sided",0.432422442244224,-0.771081788134387,0.36409177473282,"NotSignificant"
"406","P35754","GLRX",-0.471670319969697,10.3610432186667,10.8327135386364,"Intensity","Control_1","Disease_1",24,22,-1.80933742879684,0.0779,40.1499767601043,-0.998476624846058,0.055135984906665,"T-test","two.sided",0.2958140969163,-0.471670319969697,0.528981133695845,"NotSignificant"
"407","P35858","IGFALS",-0.249295406583334,10.1740619539167,10.4233573605,"Intensity","Control_1","Disease_1",24,22,-1.73838256160045,0.0902,38.180894497158,-0.539561581558178,0.0409707683915098,"T-test","two.sided",0.323689795918367,-0.249295406583334,0.489870991194264,"NotSignificant"
"408","P35908","KRT2",0.164118663901515,14.3944720570833,14.2303533931818,"Intensity","Control_1","Disease_1",24,22,0.39279268073791,0.696,42.1850557337689,-0.678977070259994,1.00721439806302,"T-test","two.sided",0.855851640513552,0.164118663901515,0.0676015125313838,"NotSignificant"
"409","P35916","FLT4",0.0143915837878801,11.1627860233333,11.1483944395455,"Intensity","Control_1","Disease_1",24,22,0.144659985073601,0.886,42.7908982883661,-0.186268583118633,0.215051750694394,"T-test","two.sided",0.942879012345679,0.0143915837878801,0.0255440311668862,"NotSignificant"
"410","P35968","KDR",-0.0756908196212116,12.0692314458333,12.1449222654545,"Intensity","Control_1","Disease_1",24,22,-0.46297168217155,0.646,43.9993620679152,-0.405181567954154,0.253799928711731,"T-test","two.sided",0.839963909774436,-0.0756908196212116,0.0757393736077985,"NotSignificant"
"411","P36955","SERPINF1",0.0617838181904773,10.3862873813333,10.3245035631429,"Intensity","Control_1","Disease_1",24,21,0.432204224648669,0.668,39.914480763331,-0.227149241416931,0.350716877797886,"T-test","two.sided",0.849397660818714,0.0617838181904773,0.0708889393600835,"NotSignificant"
"412","P36980","CFHR2",-0.187440787575758,13.6882340583333,13.8756748459091,"Intensity","Control_1","Disease_1",24,22,-0.969969138302731,0.338,37.2511861352461,-0.578901372013482,0.204019796861966,"T-test","two.sided",0.634762527233115,-0.187440787575758,0.197388719434894,"NotSignificant"
"413","P37173","TGFBR2",0.322411247689393,13.4427379204167,13.1203266727273,"Intensity","Control_1","Disease_1",24,22,2.19265549951619,0.0339,42.5349193672437,0.0257801050283438,0.619042390350443,"T-test","two.sided",0.188767088607595,0.322411247689393,0.724073722336933,"NotSignificant"
"414","P37840","SNCA",-0.540237260075758,14.5102063008333,15.0504435609091,"Intensity","Control_1","Disease_1",24,22,-1.7450934256271,0.09,34.0129955396766,-1.16936045686173,0.0888859367102179,"T-test","two.sided",0.323689795918367,-0.540237260075758,0.489870991194264,"NotSignificant"
"415","P39060","COL18A1",0.195832055037879,12.5645166245833,12.3686845695455,"Intensity","Control_1","Disease_1",24,22,1.28717032542406,0.205,41.6613400734586,-0.111275930672602,0.502940040748361,"T-test","two.sided",0.497774647887324,0.195832055037879,0.302967226174627,"NotSignificant"
"416","P40189","IL6ST",0.285299465000001,13.301987455,13.01668799,"Intensity","Control_1","Disease_1",24,22,3.11735595194685,0.00343,38.8691813762866,0.100163487539788,0.470435442460215,"T-test","two.sided",0.0615970833333333,0.285299465000001,1.2104398515081,"NotSignificant"
"417","P40199","CEACAM6",-0.0668172482857141,10.07750527,10.1443225182857,"Intensity","Control_1","Disease_1",23,21,-0.318953739909752,0.751,41.4643814887841,-0.489744690698699,0.356110194127271,"T-test","two.sided",0.886797260273973,-0.0668172482857141,0.0521756572915747,"NotSignificant"
"418","P41222","PTGDS",0.117525366818178,18.21186219,18.0943368231818,"Intensity","Control_1","Disease_1",24,22,0.899408496643116,0.374,40.0019168487256,-0.146567392972779,0.381618126609136,"T-test","two.sided",0.671641666666667,0.117525366818178,0.172862369350394,"NotSignificant"
"419","P41235","HNF4A",-0.0523897539015152,14.5009228129167,14.5533125668182,"Intensity","Control_1","Disease_1",24,22,-0.245843000014473,0.807,43.2840768403902,-0.482070317879773,0.377290810076742,"T-test","two.sided",0.906895833333333,-0.0523897539015152,0.042442593432213,"NotSignificant"
"420","P41271","NBL1",0.0740951745075762,14.8686767554167,14.7945815809091,"Intensity","Control_1","Disease_1",24,22,0.341514262905931,0.734,43.3729941178988,-0.363338994630187,0.511529343645339,"T-test","two.sided",0.877542302357836,0.0740951745075762,0.0567319389786458,"NotSignificant"
"421","P42566","EPS15",-0.394897443086125,10.9539122595455,11.3488097026316,"Intensity","Control_1","Disease_1",22,19,-2.31114380685865,0.0274,32.3247470692489,-0.742804377124502,-0.046990509047747,"T-test","two.sided",0.166329577464789,-0.394897443086125,0.779030515737956,"NotSignificant"
"422","P43121","MCAM",0.523656214962122,11.5743902354167,11.0507340204545,"Intensity","Control_1","Disease_1",24,22,4.66446195753481,3.43e-05,39.9912333701026,0.296758466464699,0.750553963459545,"T-test","two.sided",0.00246388333333333,0.523656214962122,2.60837986018014,"Up"
"423","P43251","BTD",-0.0378141101893927,11.3527599520833,11.3905740622727,"Intensity","Control_1","Disease_1",24,22,-0.249087761192765,0.804,42.6724266527688,-0.344036918855708,0.268408698476922,"T-test","two.sided",0.905945098039216,-0.0378141101893927,0.0428981205804535,"NotSignificant"
"424","P43652","AFM",0.0278425751515137,16.2969098233333,16.2690672481818,"Intensity","Control_1","Disease_1",24,22,0.25127042106075,0.803,39.7205542772011,-0.196156246156639,0.251841396459666,"T-test","two.sided",0.905945098039216,0.0278425751515137,0.0428981205804535,"NotSignificant"
"425","P45452","MMP13",0.12590973613095,18.05033855375,17.924428817619,"Intensity","Control_1","Disease_1",24,21,1.3095494274265,0.199,34.8858929427918,-0.069302631222197,0.321122103484097,"T-test","two.sided",0.492925287356322,0.12590973613095,0.307218901712161,"NotSignificant"
"426","P45974","USP5",0.298703620265151,15.0056585020833,14.7069548818182,"Intensity","Control_1","Disease_1",24,22,1.23841688892259,0.223,40.819921285081,-0.188470799499366,0.785878040029668,"T-test","two.sided",0.509883289124668,0.298703620265151,0.292529221332919,"NotSignificant"
"427","P46013","MKI67",-0.30595751146838,13.1952493513043,13.5012068627727,"Intensity","Control_1","Disease_1",23,22,-0.977902933236337,0.335,36.1717755319989,-0.940384785401382,0.328469762464622,"T-test","two.sided",0.632384279475983,-0.30595751146838,0.199018934789312,"NotSignificant"
"428","P46821","MAP1B",0.208037607083334,14.3885172320833,14.180479625,"Intensity","Control_1","Disease_1",24,22,1.6014860557045,0.117,41.9910757249972,-0.0541186135982694,0.470193827764937,"T-test","two.sided",0.377730337078652,0.208037607083334,0.422818133793701,"NotSignificant"
"429","P47756","CAPZB",-0.0607915417272729,12.090999725,12.1517912667273,"Intensity","Control_1","Disease_1",24,22,-0.300945683805072,0.765,42.6143127987736,-0.468273458711157,0.346690375256612,"T-test","two.sided",0.891121621621622,-0.0607915417272729,0.0500630187526458,"NotSignificant"
"430","P47914","RPL29",0.225368552817391,9.23661066521739,9.0112421124,"Intensity","Control_1","Disease_1",23,20,1.42851311635353,0.161,40.227039032405,-0.0934291989694848,0.544166304604268,"T-test","two.sided",0.447683870967742,0.225368552817391,0.34902855197771,"NotSignificant"
"431","P48061","CXCL12",0.127062850681819,11.8143540225,11.6872911718182,"Intensity","Control_1","Disease_1",24,22,0.82614346910145,0.413,43.4881754899274,-0.183008596440064,0.437134297803701,"T-test","two.sided",0.692618677042802,0.127062850681819,0.159505801514162,"NotSignificant"
"432","P48304","REG1B",0.351663984572728,10.8753404617727,10.5236764772,"Intensity","Control_1","Disease_1",22,20,1.15237377985706,0.256,38.4205983886547,-0.265887965194592,0.969215934340048,"T-test","two.sided",0.553062656641604,0.351663984572728,0.257225664550186,"NotSignificant"
"433","P48357","LEPR",0.232778229621212,12.5936112691667,12.3608330395455,"Intensity","Control_1","Disease_1",24,22,1.9275835204966,0.0609,40.4696199713019,-0.0112020411044589,0.476758500346884,"T-test","two.sided",0.254041346153846,0.232778229621212,0.595095594619634,"NotSignificant"
"434","P48668","KRT6C",0.264860451166665,12.2078229766667,11.9429625255,"Intensity","Control_1","Disease_1",24,22,0.599750167382309,0.552,43.4073886151331,-0.625505406303209,1.15522630863654,"T-test","two.sided",0.79304,0.264860451166665,0.100704906829732,"NotSignificant"
"435","P48960","ADGRE5",0.397665265795652,10.7166151086957,10.3189498429,"Intensity","Control_1","Disease_1",23,20,3.63340282304272,0.000899,34.576911784796,0.175378688570536,0.619951843020768,"T-test","two.sided",0.0242168125,0.397665265795652,1.61588302076196,"Up"
"436","P49454","CENPF",0.149904082000001,11.7231247725,11.5732206905,"Intensity","Control_1","Disease_1",24,20,1.44645927355661,0.156,37.3353796277307,-0.0600171072502042,0.359825271250206,"T-test","two.sided",0.439450980392157,0.149904082000001,0.357089562302406,"NotSignificant"
"437","P49619","DGKG",0.091703716964286,15.11431860125,15.0226148842857,"Intensity","Control_1","Disease_1",24,21,0.348102139448061,0.73,36.1341748625516,-0.442506679231574,0.625914113160147,"T-test","two.sided",0.87518776077886,0.091703716964286,0.0578987644377139,"NotSignificant"
"438","P49792","RANBP2",-0.216974047023809,15.8284618591667,16.0454359061905,"Intensity","Control_1","Disease_1",24,21,-1.9956069398771,0.0525,41.6480550143174,-0.436446627332428,0.00249853328480922,"T-test","two.sided",0.236170408163265,-0.216974047023809,0.626774519832208,"NotSignificant"
"439","P49815","TSC2",-0.0371602052976172,17.9486941570833,17.985854362381,"Intensity","Control_1","Disease_1",24,21,-0.42513710315038,0.673,42.9531998439206,-0.213439944135745,0.139119533540511,"T-test","two.sided",0.849397660818714,-0.0371602052976172,0.0708889393600835,"NotSignificant"
"440","P49908","SELENOP",0.199157469015152,19.9954181058333,19.7962606368182,"Intensity","Control_1","Disease_1",24,22,2.62542636894166,0.0119,43.2395179962581,0.0462013664075923,0.352113571622711,"T-test","two.sided",0.111497826086957,0.199157469015152,0.952733600128312,"NotSignificant"
"441","P49913","CAMP",-0.292071963901515,13.5570434379167,13.8491154018182,"Intensity","Control_1","Disease_1",24,22,-1.64021280230264,0.109,38.6233370228683,-0.652363975401785,0.0682200475987551,"T-test","two.sided",0.358618320610687,-0.292071963901515,0.445367527554409,"NotSignificant"
"442","P50281","MMP14",0.34556633534091,13.31296448125,12.9673981459091,"Intensity","Control_1","Disease_1",24,22,2.57071701652746,0.014,39.6407393057988,0.0738083639021966,0.617324306779624,"T-test","two.sided",0.12189898989899,0.34556633534091,0.913999893094599,"NotSignificant"
"443","P50552","VASP",-0.61155811944697,12.0220853279167,12.6336434473636,"Intensity","Control_1","Disease_1",24,22,-1.17339227245356,0.249,34.786390201314,-1.66985857058795,0.446742331694009,"T-test","two.sided",0.540649874055416,-0.61155811944697,0.267083893842666,"NotSignificant"
"444","P50851","LRBA",-0.269477624404761,12.7564374841667,13.0259151085714,"Intensity","Control_1","Disease_1",24,21,-2.10960330803909,0.0408,42.9959099124558,-0.527087629073807,-0.0118676197357151,"T-test","two.sided",0.202124137931034,-0.269477624404761,0.694381819368007,"NotSignificant"
"445","P51116","FXR2",-0.259786676185771,14.934620466087,15.1944071422727,"Intensity","Control_1","Disease_1",23,22,-1.24169390405917,0.221,41.8235072708948,-0.682061674103954,0.162488321732413,"T-test","two.sided",0.509363636363636,-0.259786676185771,0.292972062690657,"NotSignificant"
"446","P51530","DNA2",0.171329833598486,15.2460458504167,15.0747160168182,"Intensity","Control_1","Disease_1",24,22,1.70759089975424,0.0967,34.3206673119837,-0.0325037224411488,0.375163389638121,"T-test","two.sided",0.336110483870968,0.171329833598486,0.473517940918502,"NotSignificant"
"447","P51854","TKTL1",-0.0342806793560602,15.2917694429167,15.3260501222727,"Intensity","Control_1","Disease_1",24,22,-0.185317815314282,0.854,43.0844949909849,-0.407313665366688,0.338752306654567,"T-test","two.sided",0.925891959798995,-0.0342806793560602,0.0334396871847836,"NotSignificant"
"448","P51884","LUM",0.384291545454547,15.370897785,14.9866062395455,"Intensity","Control_1","Disease_1",24,22,2.43584740396365,0.0204,33.2260266189261,0.0633991016101641,0.705183989298929,"T-test","two.sided",0.149023728813559,0.384291545454547,0.826744574055514,"NotSignificant"
"449","P51888","PRELP",0.929243820227274,10.9039604225,9.97471660227273,"Intensity","Control_1","Disease_1",24,22,6.82243448767685,2.71e-08,41.6642881634406,0.654307106960979,1.20418053349357,"T-test","two.sided",3.89336666666667e-06,0.929243820227274,5.40967469368452,"Up"
"450","P52566","ARHGDIB",-0.643227117503788,12.2559880920417,12.8992152095455,"Intensity","Control_1","Disease_1",24,22,-1.39442407409193,0.171,38.1541485732929,-1.57692620105501,0.290471966047436,"T-test","two.sided",0.457770186335404,-0.643227117503788,0.339352495478964,"NotSignificant"
"451","P52758","RIDA",0.226096651363637,11.03624198,10.8101453286364,"Intensity","Control_1","Disease_1",24,22,1.19661177686125,0.238,43.8219676721293,-0.154745456891272,0.606938759618545,"T-test","two.sided",0.527393316195373,0.226096651363637,0.277865378444483,"NotSignificant"
"452","P52799","EFNB2",0.204663212068182,10.87529487225,10.6706316601818,"Intensity","Control_1","Disease_1",24,22,1.40658892932685,0.167,42.8893987772118,-0.0887938719320861,0.49812029606845,"T-test","two.sided",0.452685534591195,0.204663212068182,0.344203383012137,"NotSignificant"
"453","P52907","CAPZA1",0.722027560523809,11.487865137,10.7658375764762,"Intensity","Control_1","Disease_1",23,21,1.87369695122183,0.0685,39.0554944383556,-0.0573792930313581,1.50143441407898,"T-test","two.sided",0.272900460829493,0.722027560523809,0.563995730964266,"NotSignificant"
"454","P53708","ITGA8",-0.0592019763257561,16.1787978245833,16.2379998009091,"Intensity","Control_1","Disease_1",24,22,-0.677781171815589,0.502,42.8647805645441,-0.235369538144774,0.116965585493262,"T-test","two.sided",0.747364421416235,-0.0592019763257561,0.126467580757704,"NotSignificant"
"455","P53985","SLC16A1",0.100911715303031,14.8451734616667,14.7442617463636,"Intensity","Control_1","Disease_1",24,22,0.523398679970671,0.604,40.9406687839735,-0.28847465667144,0.490298087277502,"T-test","two.sided",0.825232227488152,0.100911715303031,0.0834238200263561,"NotSignificant"
"456","P54289","CACNA2D1",0.284748327651515,11.9105072408333,11.6257589131818,"Intensity","Control_1","Disease_1",24,22,2.12648163218864,0.0394,41.9197698543186,0.0145000610254448,0.554996594277586,"T-test","two.sided",0.197458139534884,0.284748327651515,0.704524959257262,"NotSignificant"
"457","P54296","MYOM2",0.911423477964426,14.1779401647826,13.2665166868182,"Intensity","Control_1","Disease_1",23,22,2.58296529501344,0.0134,41.3020052536853,0.198967757686503,1.62387919824235,"T-test","two.sided",0.119080412371134,0.911423477964426,0.924159670076724,"NotSignificant"
"458","P55056","APOC4",0.209069321363636,13.42949683,13.2204275086364,"Intensity","Control_1","Disease_1",24,22,0.955216854774175,0.345,43.3264662642502,-0.232230067318744,0.650368710046016,"T-test","two.sided",0.640926724137931,0.209069321363636,0.193191619656894,"NotSignificant"
"459","P55058","PLTP",0.31490325659091,14.0541487825,13.7392455259091,"Intensity","Control_1","Disease_1",24,22,2.85166730015511,0.00682,40.4482451795063,0.0917974297656182,0.538009083416201,"T-test","two.sided",0.0852005797101449,0.31490325659091,1.06955745025606,"NotSignificant"
"460","P55103","INHBC",0.289389367613637,13.48009428625,13.1907049186364,"Intensity","Control_1","Disease_1",24,22,2.507311463943,0.0163,40.544568000365,0.0562180491184558,0.522560686108819,"T-test","two.sided",0.137750980392157,0.289389367613637,0.860905301533247,"NotSignificant"
"461","P55145","MANF",-0.664409603825758,12.3968824370833,13.0612920409091,"Intensity","Control_1","Disease_1",24,22,-1.56361370801995,0.126,39.4367549705641,-1.5235857325451,0.194766524893583,"T-test","two.sided",0.392101083032491,-0.664409603825758,0.406601958122173,"NotSignificant"
"462","P55196","AFDN",-0.117179204545454,15.482309275,15.5994884795455,"Intensity","Control_1","Disease_1",24,22,-0.717118701174029,0.477,41.7328461970732,-0.447001959407782,0.212643550316873,"T-test","two.sided",0.730326820603908,-0.117179204545454,0.13648274998652,"NotSignificant"
"463","P55259","GP2",0.160144369734848,13.4056856479167,13.2455412781818,"Intensity","Control_1","Disease_1",24,22,0.683678987911684,0.498,41.989855455085,-0.312572711406913,0.632861450876609,"T-test","two.sided",0.745473136915078,0.160144369734848,0.127568001707629,"NotSignificant"
"464","P55290","CDH13",0.378117958333332,13.9367414283333,13.55862347,"Intensity","Control_1","Disease_1",24,22,3.06827139643245,0.00373,42.6200724879613,0.1295271183805,0.626708798286164,"T-test","two.sided",0.0647345098039216,0.378117958333332,1.1888641363046,"NotSignificant"
"465","P55773","CCL23",-0.0775182991106718,14.5650077804348,14.6425260795455,"Intensity","Control_1","Disease_1",23,22,-0.607771831810419,0.547,39.6008587085876,-0.335377454042717,0.180340855821374,"T-test","two.sided",0.788484949832776,-0.0775182991106718,0.103206591830267,"NotSignificant"
"466","P55774","CCL18",0.399062394924243,15.4933934608333,15.0943310659091,"Intensity","Control_1","Disease_1",24,22,1.88443508625468,0.0663,42.6417659016201,-0.02811155838743,0.826236348235917,"T-test","two.sided",0.270855924170616,0.399062394924243,0.567261661068207,"NotSignificant"
"467","P56199","ITGA1",0.260685871174999,10.356900161875,10.0962142907,"Intensity","Control_1","Disease_1",24,20,2.4745591402453,0.0177,40.0567697511217,0.0477822749145434,0.473589467435455,"T-test","two.sided",0.142592523364486,0.260685871174999,0.84590324549869,"NotSignificant"
"468","P60709","ACTB",0.0695573615530289,14.1011127429167,14.0315553813636,"Intensity","Control_1","Disease_1",24,22,0.315261048312031,0.754,39.6226498567326,-0.376493266858736,0.515607989964794,"T-test","two.sided",0.889121751025992,0.0695573615530289,0.0510387652633737,"NotSignificant"
"469","P60985","KRTDAP",-0.0260677724545459,11.181419553,11.2074873254545,"Intensity","Control_1","Disease_1",24,22,-0.152940929476345,0.879,42.7280286779957,-0.36986293654913,0.317727391640038,"T-test","two.sided",0.938907063197026,-0.0260677724545459,0.0273773938235857,"NotSignificant"
"470","P61626","LYZ",0.223470635568182,12.48682299375,12.2633523581818,"Intensity","Control_1","Disease_1",24,22,1.30688994331352,0.2,34.2315469201517,-0.123944883575121,0.570886154711485,"T-test","two.sided",0.493982808022923,0.223470635568182,0.306288165470486,"NotSignificant"
"471","P61916","NPC2",0.200741817272728,14.10529608,13.9045542627273,"Intensity","Control_1","Disease_1",24,22,1.84499461710357,0.072,42.413647350365,-0.0187690502646531,0.42025268481011,"T-test","two.sided",0.282109090909091,0.200741817272728,0.549582918566225,"NotSignificant"
"472","P61956","SUMO2",-0.463204195454546,11.3393784252273,11.8025826206818,"Intensity","Control_1","Disease_1",22,22,-1.21167155590195,0.234,35.8373382800907,-1.2386368792097,0.312228488300604,"T-test","two.sided",0.519865979381443,-0.463204195454546,0.284108602359352,"NotSignificant"
"473","P61978","HNRNPK",-0.0891865489000008,9.96808927155,10.05727582045,"Intensity","Control_1","Disease_1",20,20,-0.278376799729243,0.783,29.4329238113626,-0.744020227808351,0.565647130008349,"T-test","two.sided",0.898729693741678,-0.0891865489000008,0.0463709091215122,"NotSignificant"
"474","P62280","RPS11",-0.115900621969697,13.2550821816667,13.3709828036364,"Intensity","Control_1","Disease_1",24,22,-0.529595980545052,0.6,35.0582687812778,-0.560157756658048,0.328356512718654,"T-test","two.sided",0.82488038277512,-0.115900621969697,0.08360902462236,"NotSignificant"
"475","P62328","TMSB4X",-0.330595927992423,17.3069014329167,17.6374973609091,"Intensity","Control_1","Disease_1",24,22,-0.841395955139359,0.405,39.8673754051464,-1.12478626825543,0.46359441227058,"T-test","two.sided",0.688579881656805,-0.330595927992423,0.162045670293955,"NotSignificant"
"476","P62495","ETF1",0.241212354090909,13.1036446809091,12.8624323268182,"Intensity","Control_1","Disease_1",22,22,1.30707618089439,0.199,39.0791270261205,-0.132037852724793,0.61446256090661,"T-test","two.sided",0.492925287356322,0.241212354090909,0.307218901712161,"NotSignificant"
"477","P62701","RPS4X",-0.00595026798701426,15.0735555677273,15.0795058357143,"Intensity","Control_1","Disease_1",22,21,-0.0385567223955645,0.969,40.9314085083819,-0.317631884702446,0.305731348728417,"T-test","two.sided",0.98152526439483,-0.00595026798701426,0.00809851720910972,"NotSignificant"
"478","P62750","RPL23A",-0.0336951824999989,14.089121345,14.1228165275,"Intensity","Control_1","Disease_1",24,20,-0.135415419076288,0.893,41.6222086367741,-0.535986001066882,0.468595636066884,"T-test","two.sided",0.946821648216482,-0.0336951824999989,0.0237318208808089,"NotSignificant"
"479","P62805","H4",-0.194487921747411,10.4011789183478,10.5956668400952,"Intensity","Control_1","Disease_1",23,21,-0.706189914086917,0.484,41.9937641874125,-0.750279267923671,0.361303424428848,"T-test","two.sided",0.734521126760563,-0.194487921747411,0.133995708241894,"NotSignificant"
"480","P62899","RPL31",-0.0740574526839843,17.1291246509524,17.2031821036364,"Intensity","Control_1","Disease_1",21,22,-0.425979473794501,0.673,37.5770213101994,-0.426132899583126,0.278017994215157,"T-test","two.sided",0.849397660818714,-0.0740574526839843,0.0708889393600835,"NotSignificant"
"481","P62979","RPS27A",-0.441797274507577,15.7120998395833,16.1538971140909,"Intensity","Control_1","Disease_1",24,22,-2.22137224499159,0.0319,40.835830446677,-0.843502411802346,-0.0400921372128074,"T-test","two.sided",0.185795945945946,-0.441797274507577,0.730963766513063,"NotSignificant"
"482","P63313","TMSB10",0.0909032513106069,11.2137199070833,11.1228166557727,"Intensity","Control_1","Disease_1",24,22,0.386669223385077,0.701,41.3267416774435,-0.383762844881664,0.565569347502878,"T-test","two.sided",0.858326704545454,0.0909032513106069,0.0663473753507408,"NotSignificant"
"483","P67936","TPM4",0.417448494202381,11.5938499299167,11.1764014357143,"Intensity","Control_1","Disease_1",24,21,2.18968772679862,0.0343,41.2892527015996,0.0325191722087128,0.802377816196049,"T-test","two.sided",0.188767088607595,0.417448494202381,0.724073722336933,"NotSignificant"
"484","P68104","EEF1A1",0.315649374128787,12.1212578845833,11.8056085104545,"Intensity","Control_1","Disease_1",24,22,1.7263762086137,0.0914,43.5799141789561,-0.0529393226917196,0.684238070949294,"T-test","two.sided",0.323689795918367,0.315649374128787,0.489870991194264,"NotSignificant"
"485","P68363","TUBA1B",-0.533292622424241,13.4794659416667,14.0127585640909,"Intensity","Control_1","Disease_1",24,22,-1.07368542034451,0.29,36.3323709871384,-1.54031395308654,0.473728708238061,"T-test","two.sided",0.589575471698113,-0.533292622424241,0.229460592869064,"NotSignificant"
"486","P68366","TUBA4A",-0.606182814291666,13.2714799257083,13.87766274,"Intensity","Control_1","Disease_1",24,22,-1.03321718745517,0.307,42.0625608362155,-1.79012802784443,0.577762399261096,"T-test","two.sided",0.609755760368664,-0.606182814291666,0.214844088210611,"NotSignificant"
"487","P68871","HBB",-0.203047700757576,15.4075173583333,15.6105650590909,"Intensity","Control_1","Disease_1",24,22,-0.812988036080529,0.422,36.138951681126,-0.709506387941891,0.303410986426738,"T-test","two.sided",0.69288380952381,-0.203047700757576,0.15933958661957,"NotSignificant"
"488","P69905","HBA2",-0.306200891742424,16.6373505041667,16.9435513959091,"Intensity","Control_1","Disease_1",24,22,-1.30750451617278,0.199,36.9748775640083,-0.780720222854237,0.168318439369388,"T-test","two.sided",0.492925287356322,-0.306200891742424,0.307218901712161,"NotSignificant"
"489","P78324","SIRPA",0.29773994,12.37171799,12.07397805,"Intensity","Control_1","Disease_1",24,22,2.01545026165619,0.0509,38.4265048714092,-0.00121230348295763,0.596692183482957,"T-test","two.sided",0.23214708994709,0.29773994,0.634236756011773,"NotSignificant"
"490","P78371","CCT2",0.234066076221429,10.4729435465714,10.23887747035,"Intensity","Control_1","Disease_1",21,20,1.29736679217423,0.202,37.6678965457153,-0.131273342985184,0.599405495428043,"T-test","two.sided",0.49571104815864,0.234066076221429,0.304771401649897,"NotSignificant"
"491","P78552","IL13RA1",0.171999398636364,12.25229988,12.0803004813636,"Intensity","Control_1","Disease_1",24,22,1.13585492790433,0.263,38.000152868007,-0.134549020745821,0.478547818018549,"T-test","two.sided",0.555651960784314,0.171999398636364,0.255197148775409,"NotSignificant"
"492","P80108","GPLD1",0.0612417882537883,10.6197182822083,10.5584764939545,"Intensity","Control_1","Disease_1",24,22,0.332691239363271,0.741,42.7866148960687,-0.310044368375353,0.43252794488293,"T-test","two.sided",0.883460580912863,0.0612417882537883,0.0538128234904899,"NotSignificant"
"493","P80188","LCN2",-0.0442661701893918,17.5662921070833,17.6105582772727,"Intensity","Control_1","Disease_1",24,22,-0.26114801986036,0.795,43.2919952036035,-0.386041041574536,0.297508701195752,"T-test","two.sided",0.903855643044619,-0.0442661701893918,0.0439009262008963,"NotSignificant"
